node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
9,2026-01-21 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,7.5435004,-4.8564997,1.1018336,-8.635379,-0.858843,-16.40347,48.458332,0.0,0.0,0.0,27.722336,8.4,52.375,0,1,0.6,0,-7.456499671936035,0,0,1,0,0
9,2026-01-22 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,1.1435,-6.2565,-2.519,-11.426082,-7.7996244,-13.566693,51.0,0.0,0.0,0.0,26.220753,12.04,23.666666,0,1,0.6,0,-8.856500244140625,0,0,0,0,0
9,2026-01-23 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-4.7064996,-16.5565,-11.531499,-19.996838,-11.29315,-24.33701,49.916668,0.0,0.0,0.0,18.335276,11.17,36.625,0,1,0.6,0,-19.156499481201173,0,0,0,0,0
9,2026-01-24 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-11.5065,-17.0065,-14.119,-19.375141,-14.599994,-22.206991,65.291664,4.4,1.4000001,2.1000001,16.323528,4.7,85.041664,1,2,0.6,1,-19.606500244140626,1,0,0,0,1
9,2026-01-25 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-9.9565,-14.106501,-11.883583,-14.119317,-12.147013,-17.73224,83.5,21.099997,6.8000007,10.01,20.456745,3.0,91.166664,1,3,0.6,1,-16.706500625610353,1,1,0,1,1
9,2026-01-26 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-12.7565,-18.5565,-15.227332,-20.211851,-16.919855,-26.09912,65.833336,0.0,0.0,0.0,19.559633,11.48,63.833332,0,1,0.6,0,-21.156499481201173,0,1,0,1,1
9,2026-01-27 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-6.4065,-17.456501,-12.171084,-17.32194,-12.023124,-22.948423,65.583336,0.0,0.0,0.0,23.051247,9.74,41.833332,0,2,0.6,1,-20.05650100708008,0,0,0,0,0
9,2026-01-28 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-8.3065,-21.7565,-15.110665,-21.260292,-15.005941,-26.743122,60.083332,0.0,0.0,0.0,18.25026,12.67,45.541668,0,2,0.6,1,-24.356500244140626,0,0,0,0,0
9,2026-01-29 04:00:00+00:00,7,"[0, 7, 105, 18, 51, 55]",39.78163927631548,-86.16774933329002,-6.7565,-22.5565,-14.827335,-21.36899,-13.159156,-29.736048,58.0,0.0,0.0,0.0,11.983188,11.19,50.5,0,2,0.6,1,-25.156499481201173,0,0,0,0,0
10,2026-01-21 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,7.026,-4.624,1.2051668,-8.736019,-1.0581609,-16.496716,47.75,0.0,0.0,0.0,28.167557,8.49,54.041668,0,1,0.6,0,-7.224000072479248,0,0,1,0,0
10,2026-01-22 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,1.176,-6.074,-2.4906662,-11.405551,-7.345491,-13.410192,50.875,0.0,0.0,0.0,25.050413,12.08,25.708334,0,1,0.6,0,-8.673999404907226,0,0,0,0,0
10,2026-01-23 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-4.474,-16.574001,-11.4865,-19.948397,-11.498408,-24.170753,49.916668,0.0,0.0,0.0,18.847641,11.27,31.916666,0,1,0.6,0,-19.17400131225586,0,0,0,0,0
10,2026-01-24 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-11.574,-17.074001,-14.173999,-19.237679,-14.371365,-22.108826,66.25,4.3,1.4000001,2.03,16.87398,4.75,83.375,1,2,0.6,1,-19.67400131225586,1,0,0,0,1
10,2026-01-25 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-9.974,-13.624,-11.776082,-13.932507,-12.164186,-16.791018,84.041664,21.9,7.200001,10.29,19.855558,2.95,92.5,1,3,0.6,1,-16.22399959564209,1,1,0,1,1
10,2026-01-26 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-12.774,-17.874,-14.932332,-19.584925,-16.158867,-25.35656,67.875,0.0,0.0,0.0,18.775301,11.46,69.041664,0,1,0.6,0,-20.474000549316408,0,1,0,1,1
10,2026-01-27 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-6.624,-16.824001,-11.951083,-16.951193,-11.838913,-21.93735,66.458336,0.0,0.0,0.0,23.411074,9.45,41.0,0,1,0.6,0,-19.42400131225586,0,0,0,0,0
10,2026-01-28 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-8.524,-21.124,-15.078166,-21.02603,-14.896238,-26.708855,61.083332,0.0,0.0,0.0,19.137648,12.54,47.708332,0,2,0.6,1,-23.724000549316408,0,0,0,0,0
10,2026-01-29 04:00:00+00:00,4,"[82, 53, 5]",39.774471,-86.116506,-7.474,-20.874,-14.271915,-20.6856,-12.925403,-28.800346,58.708332,0.0,0.0,0.0,10.495713,10.36,48.75,0,2,0.6,1,-23.474000549316408,0,0,0,0,0
11,2026-01-21 04:00:00+00:00,4,"[20, 12, 13]",39.803423550132756,-86.16613359909633,7.4195,-4.7805004,1.077833,-8.769544,-0.8439589,-16.638021,48.041668,0.0,0.0,0.0,27.722336,8.55,52.916668,0,1,0.6,0,-7.380500411987304,0,0,1,0,0
11,2026-01-22 04:00:00+00:00,4,"[20, 12, 13]",39.803423550132756,-86.16613359909633,1.2195001,-6.3805003,-2.5825837,-11.536199,-8.050553,-13.542811,50.75,0.0,0.0,0.0,26.82906,12.01,23.125,0,1,0.6,0,-8.980500793457031,0,0,0,0,0
11,2026-01-23 04:00:00+00:00,4,"[20, 12, 13]",39.803423550132756,-86.16613359909633,-4.8305,-16.530499,-11.607583,-20.024992,-11.620715,-24.089521,50.083332,0.0,0.0,0.0,18.335276,11.2,35.458332,0,1,0.6,0,-19.130498504638673,0,0,0,0,0
11,2026-01-24 04:00:00+00:00,4,"[20, 12, 13]",39.803423550132756,-86.16613359909633,-11.3805,-17.030499,-14.13675,-19.433138,-14.574542,-22.218033,65.125,4.6000004,1.5,2.17,16.595179,4.61,86.0,1,2,0.6,1,-19.630498504638673,1,0,0,0,1
