node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,prev_icy_base,strong_thaw,icy_persist,icy_label
5,2026-01-24 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,-8.887,-12.587001,-10.634915,-16.959381,-11.588181,-20.913868,61.291668,3.4,0.9,1.75,17.22742,3.5,90.416664,1,2,0.6,1,-15.187000846862793,0,0,0,0,0
5,2026-01-25 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,-8.237,-11.837001,-9.15575,-10.947739,-9.692034,-16.203882,86.958336,29.000004,8.400002,14.42,17.673029,2.28,91.291664,1,4,0.6,1,-14.437000846862793,1,0,0,0,1
5,2026-01-26 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,-10.137,-16.887,-12.586999,-18.563414,-14.936633,-24.221493,61.833332,0.0,0.0,0.0,18.511143,13.56,35.666668,0,1,0.6,0,-19.486999130249025,0,1,0,1,1
5,2026-01-27 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,-2.387,-16.837,-9.278666,-15.544017,-10.187548,-23.965454,60.666668,0.0,0.0,0.0,18.161278,11.65,32.958332,0,2,0.6,1,-19.436999893188478,0,0,0,0,0
5,2026-01-28 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,-4.687,-15.687,-9.753667,-18.003214,-14.29696,-23.205555,51.208332,0.0,0.0,0.0,15.683776,13.15,24.208334,0,1,0.6,0,-18.287000274658205,0,0,0,0,0
5,2026-01-29 04:00:00+00:00,11,"[0, 33, 2, 3, 89, 57, 30]",38.25803730323059,-85.72275348396754,-2.537,-15.937,-7.6995006,-16.10908,-10.862806,-22.117002,51.666668,0.0,0.0,0.0,11.923557,11.38,66.625,0,1,0.6,0,-18.537000274658205,0,0,0,0,0
6,2026-01-21 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,3.987,-5.663,0.12658347,-3.8187628,2.6562917,-13.454158,75.916664,2.1000001,1.8000001,0.21000001,24.819122,2.28,70.583336,1,4,0.6,1,-8.263000106811523,1,0,0,0,1
6,2026-01-22 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,5.137,-1.163,1.7745,-6.5188346,2.2992241,-13.471257,57.208332,0.0,0.0,0.0,11.4862,12.7,28.375,0,1,0.6,0,-3.7630001068115235,0,1,1,0,0
6,2026-01-23 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-0.463,-11.563,-4.758833,-14.554713,-7.877956,-21.138052,47.166668,0.0,0.0,0.0,18.532133,10.26,27.208334,0,1,0.6,0,-14.162999725341797,0,0,0,0,0
6,2026-01-24 04:00:00+00:00,10,"[34, 4, 8, 73, 11, 48]",38.25569978051983,-85.76497650408356,-8.912999,-12.563,-10.650499,-16.746862,-11.416504,-20.544744,62.333332,3.5,0.9,1.82,17.072504,3.49,90.416664,1,2,0.6,1,-15.162999725341797,0,0,0,0,0
