node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,temperature_mean,dewpoint_mean,dewpoint_max,dewpoint_min,humidity_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,shortwave_radiation_sum,cloud_cover_mean,wet_flag,severity,delta_local,eligible,pavement_temp,icy_base,icy_label,ice_thickness,area_id,icy_label_lag1,icy_label_lag2,icy_label_lag3,temperature_max_lag1,temperature_max_lag2,temperature_max_lag3,temperature_min_lag1,temperature_min_lag2,temperature_min_lag3,temperature_mean_lag1,temperature_mean_lag2,temperature_mean_lag3,dewpoint_mean_lag1,dewpoint_mean_lag2,dewpoint_mean_lag3,dewpoint_max_lag1,dewpoint_max_lag2,dewpoint_max_lag3,dewpoint_min_lag1,dewpoint_min_lag2,dewpoint_min_lag3,humidity_mean_lag1,humidity_mean_lag2,humidity_mean_lag3,precipitation_sum_lag1,precipitation_sum_lag2,precipitation_sum_lag3,rain_sum_lag1,rain_sum_lag2,rain_sum_lag3,snowfall_sum_lag1,snowfall_sum_lag2,snowfall_sum_lag3,wind_speed_10m_max_lag1,wind_speed_10m_max_lag2,wind_speed_10m_max_lag3,shortwave_radiation_sum_lag1,shortwave_radiation_sum_lag2,shortwave_radiation_sum_lag3,cloud_cover_mean_lag1,cloud_cover_mean_lag2,cloud_cover_mean_lag3,icy_base_lag1,icy_base_lag2,icy_base_lag3,severity_lag1,severity_lag2,severity_lag3,pavement_temp_lag1,pavement_temp_lag2,pavement_temp_lag3,ice_thickness_lag1,ice_thickness_lag2,ice_thickness_lag3,temperature_max_roll3_mean,temperature_min_roll3_mean,temperature_mean_roll3_mean,dewpoint_mean_roll3_mean,dewpoint_max_roll3_mean,dewpoint_min_roll3_mean,humidity_mean_roll3_mean,precipitation_sum_roll3_mean,rain_sum_roll3_mean,snowfall_sum_roll3_mean,wind_speed_10m_max_roll3_mean,shortwave_radiation_sum_roll3_mean,cloud_cover_mean_roll3_mean,icy_base_roll3_mean,severity_roll3_mean,pavement_temp_roll3_mean,ice_thickness_roll3_mean,consecutive_icy_days,freeze_thaw,split
34,2026-01-22 04:00:00+00:00,5,"[97, 35, 15, 28, 94]",38.925181124623286,-76.96514570229189,13.424,3.724,7.596916,-7.8465924,-1.8718514,-9.897498,33.166668,0.0,0.0,0.0,18.692286,10.58,59.875,0,0,0.6,0,1.1239999771118163,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.6565,5.674,18.5565,5.6064997,-9.376,11.5565,9.658583,-2.03225,13.923167,4.9595637,-12.950359,7.1248527,8.6700115,-9.35893,10.561454,-0.8184453,-16.141672,-0.6556331,73.666664,46.875,64.791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720751,22.206486,13.004921,6.46,11.48,7.59,73.541664,15.166667,70.291664,0.0,0.0,0.0,0.0,1.0,0.0,2.984957958175507,-11.97600040435791,9.126981808981329,0.0,0.0,0.0,12.29566666666667,2.5956665666666643,7.1831666666666765,-0.28864753333334,3.290845166666666,-5.871916800000004,61.777775999999996,0.0,0.0,0.0,15.644052666666667,8.510000000000003,52.99999833333334,0.0,0.3333333333333333,0.045313120932971795,0.0,0.0,0,val
35,2026-01-22 04:00:00+00:00,3,"[46, 34, 106]",38.93028346648115,-76.95842004778548,12.972,3.372,7.186583,-7.3224673,-1.6385838,-10.144102,35.75,0.0,0.0,0.0,17.309973,10.8,56.875,0,0,0.3,0,1.071999979019165,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,13.113,5.6219997,18.813,5.863,-9.578,11.563,9.902583,-2.2509165,14.077584,5.272178,-12.812106,7.206796,9.029061,-8.95968,10.600659,-0.5976886,-14.468617,-0.32658383,74.041664,48.291668,64.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97262,21.862406,12.096214,6.14,11.49,6.98,73.583336,13.333333,72.75,0.0,0.0,0.0,0.0,1.0,0.0,3.5738903945946654,-11.878000068664551,9.356563377424669,0.0,0.0,0.0,12.515999900000002,2.615999999999997,7.243083500000009,-0.1110440000000071,3.5566800000000014,-5.130963143333337,62.26388933333334,0.0,0.0,0.0,14.977079999999996,8.203333333333337,53.22222300000001,0.0,0.3333333333333333,0.35081790111825795,0.0,0.0,0,val
39,2026-01-22 04:00:00+00:00,3,"[41, 52]",38.91789265006538,-76.9155261494858,12.971499,4.2714996,7.6006675,-6.7905746,-1.5153177,-9.493206,36.0,0.0,0.0,0.0,19.33639,10.83,54.333332,0,0,0.3,0,1.9714996337890625,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.028,5.6714997,18.477999,5.578,-9.4285,11.378,9.623834,-1.8785003,13.898834,4.879479,-12.674102,7.5131683,8.683303,-8.787715,10.8677845,0.298333,-14.341024,0.094525315,73.0,47.458332,66.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10.105681,21.659918,13.513193,7.28,11.49,7.11,62.625,13.25,70.0,0.0,0.0,0.0,0.0,1.0,1.0,3.411087419669273,-11.728500175476077,9.145978137820205,0.0,0.0,0.0,12.059166233333336,2.5091666666666623,7.214722566666675,-0.09381823333334023,3.587790833333333,-4.649388561666671,62.319444,0.03333333333333807,0.03333333333333333,0.0,15.092930666666666,8.62666666666667,48.62500000000001,0.0,0.6666666666666666,0.2761884606711324,0.0,0.0,0,val
41,2026-01-22 04:00:00+00:00,11,"[97, 67, 39, 42, 52, 60]",38.91887971868081,-76.93194793169035,13.1085005,3.5085,7.3230824,-7.20129,-1.5144249,-10.031145,35.75,0.0,0.0,0.0,17.309973,10.8,56.875,0,0,0.6,0,0.9085000991821288,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.0695,5.7584996,18.2695,5.5695,-9.4415,11.3695,9.490333,-2.1144168,13.832004,5.005885,-12.687122,7.321621,8.7965975,-8.831186,10.892042,0.336983,-14.352119,-0.74853134,74.375,48.291668,66.083336,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,9.605998,21.862406,13.004922,6.92,11.49,7.11,62.791668,13.333333,68.791664,0.0,0.0,0.0,0.0,1.0,1.0,3.0262348822692857,-12.041499710083007,8.722248864034126,0.0,0.0,0.0,12.032499866666669,2.499166666666662,7.069306733333342,-0.11987200000000886,3.6191511666666667,-4.92122244666667,62.916667999999994,0.03333333333333807,0.03333333333333333,0.0,14.824441999999998,8.50666666666667,48.30555500000002,0.0,0.6666666666666666,-0.09767198792653176,0.0,0.0,0,val
42,2026-01-22 04:00:00+00:00,5,"[41, 90, 60, 49]",38.93715672958619,-76.91496224413576,12.848,4.148,7.477165,-6.9003353,-1.6279488,-9.595986,36.0,0.0,0.0,0.0,19.33639,10.83,54.333332,0,0,0.6,0,1.5479997634887694,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,13.074,5.548,18.774,5.824,-9.552,11.524,9.863583,-2.002,14.038585,5.234588,-12.786973,7.169845,8.990805,-8.90177,10.562197,-0.63401586,-14.446426,-0.36194265,74.041664,47.458332,64.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97262,21.659918,12.096214,6.14,11.49,6.98,73.583336,13.25,72.75,0.0,0.0,0.0,0.0,1.0,0.0,3.896725586627031,-12.152000045776369,9.581407335544895,0.0,0.0,0.0,12.465333333333334,2.5986666666666625,7.300056000000008,-0.1275133333333424,3.550410666666666,-5.147461503333336,61.98611066666666,0.0,0.0,0.0,14.909583999999997,8.203333333333335,53.194445333333356,0.0,0.3333333333333333,0.4420442921318526,0.0,0.0,0,val
46,2026-01-22 04:00:00+00:00,3,"[35, 60, 47]",38.935019409159786,-76.95063245944715,13.05,3.45,7.2645836,-7.2532215,-1.5676352,-10.079554,35.75,0.0,0.0,0.0,17.309973,10.8,56.875,0,0,0.3,0,1.1500000476837158,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.9175,5.7,18.4675,5.5675,-9.5,11.6675,9.605,-2.172917,14.065417,5.0164304,-12.740687,7.04067,8.778593,-8.886254,10.98642,-0.9195255,-14.402045,-1.4337695,74.166664,48.291668,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.726665,21.862406,12.7279215,6.7,11.49,7.17,65.125,13.333333,68.75,0.0,0.0,0.0,0.0,1.0,0.0,2.882160280087097,-11.8,9.16652476449872,0.0,0.0,0.0,12.36166666666667,2.578333333333332,7.165833333333343,-0.22786220000000856,3.6262530000000024,-5.585113333333335,62.152777333333326,0.0,0.0,0.0,14.772330833333333,8.453333333333335,49.069444333333344,0.0,0.3333333333333333,0.08289501486193851,0.0,0.0,0,val
47,2026-01-22 04:00:00+00:00,4,"[106, 58, 77, 46]",38.93859492189321,-76.95600618141891,13.011001,3.411,7.2255836,-7.2878437,-1.6031095,-10.111828,35.75,0.0,0.0,0.0,17.309973,10.8,56.875,0,0,0.6,0,0.8110000133514405,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.5565,5.661,18.956501,5.5565,-9.539,11.356501,9.708583,-2.2119162,13.881501,4.822725,-12.776397,7.1275268,8.588537,-8.922966,10.463509,-1.1852907,-14.435329,0.7765645,72.75,48.291668,64.958336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.237038,21.862406,13.084402,7.58,11.49,7.87,71.208336,13.333333,69.0,0.0,0.0,0.0,0.0,1.0,0.0,3.202769262294983,-12.138999557495117,9.028422889544135,0.0,0.0,0.0,12.391333666666668,2.4580003333333305,7.126055933333343,-0.2753817333333431,3.3763600000000022,-4.9480184,62.00000133333333,0.0,0.0,0.0,16.061281999999995,8.980000000000004,51.180556333333335,0.0,0.3333333333333333,0.030730864781332617,0.0,0.0,0,val
48,2026-01-22 04:00:00+00:00,3,"[68, 38]",38.992423719357646,-76.9515476894409,12.852,2.852,7.1145005,-7.3253407,-0.29809064,-10.093524,35.708332,0.0,0.0,0.0,19.930477,10.49,65.541664,0,0,0.3,0,0.5519999980926513,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.7915,5.352,18.8415,5.5415,-9.298,11.4415,9.71025,-2.2750833,13.903998,4.9031315,-13.012386,7.0178523,8.655338,-9.472367,10.497788,-1.1992347,-15.810241,-0.25681946,73.166664,46.791668,64.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.988594,22.657131,12.4811535,6.7,11.3,7.89,71.5,14.25,66.416664,0.0,0.0,0.0,0.0,1.0,0.0,3.360965349766613,-11.59800033569336,9.22033167256221,0.0,0.0,0.0,12.328333333333333,2.561666666666663,7.113054900000009,-0.3638007333333431,3.2269196666666695,-5.755431720000002,61.444444,0.0,0.0,0.0,15.708959499999994,8.630000000000004,50.722221333333344,0.0,0.3333333333333333,0.3277655622118199,0.0,0.0,0,val
49,2026-01-22 04:00:00+00:00,4,"[57, 42]",38.96115669999999,-76.9059165,12.8215,3.5715,7.3819165,-6.9112096,-1.4241211,-9.298837,36.25,0.0,0.0,0.0,19.694992,10.67,54.416668,0,0,0.6,0,0.9715000629425048,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.9305,5.5214996,18.4805,5.5805,-9.4785,11.6805,9.618,-2.0660002,14.078416,5.0289645,-12.766784,7.0529723,8.79131,-8.852584,10.9989395,-0.9074156,-15.086064,-1.4221131,74.166664,47.541668,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.726665,22.007162,12.7279215,6.7,11.41,7.17,65.125,13.916667,68.75,0.0,0.0,0.0,0.0,1.0,0.0,3.353129277771528,-12.078500366210935,9.285378409232797,0.0,0.0,0.0,12.3108332,2.5941666666666623,7.210138600000008,-0.2282824000000092,3.645888500000002,-5.80519756666667,61.902777333333326,0.0,0.0,0.0,14.820582833333328,8.426666666666671,49.263889000000006,0.0,0.3333333333333333,0.1866691069311274,0.0,0.0,0,val
52,2026-01-22 04:00:00+00:00,3,"[41, 53, 39]",38.916738,-76.919619,13.0365,4.3364997,7.6656666,-6.732807,-1.4560385,-9.439114,36.0,0.0,0.0,0.0,19.33639,10.83,54.333332,0,0,0.3,0,2.0364996910095217,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.7265005,5.7365,18.776499,5.4765,-9.3635,11.3765,9.645249,-1.8135008,13.839,4.840573,-12.6146965,6.9562755,8.591755,-8.727688,10.434124,-1.2596593,-14.285555,-0.31591073,73.166664,47.458332,64.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.988594,21.659918,12.4811535,6.7,11.49,7.89,71.5,13.25,66.416664,0.0,0.0,0.0,0.0,1.0,0.0,2.810421146053796,-11.663499641418458,8.650670241607154,0.0,0.0,0.0,12.4131665,2.496499999999994,7.22358273333334,-0.2726160000000097,3.432730333333335,-5.287041676666667,61.666665333333334,0.0,0.0,0.0,15.376555166666664,8.693333333333335,50.38888800000001,0.0,0.3333333333333333,-0.06746941791917231,0.0,0.0,0,val
53,2026-01-22 04:00:00+00:00,3,"[73, 52]",38.9191586,-76.9110757,12.978,4.278,7.6071677,-6.784797,-1.5093888,-9.487797,36.0,0.0,0.0,0.0,19.33639,10.83,54.333332,0,0,0.3,0,1.9779998779296877,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.798,5.678,18.848,5.548,-9.422,11.448,9.71675,-1.8720001,13.910499,4.909388,-12.66816,7.024009,8.661696,-8.781712,10.504155,-1.1931936,-14.335477,-0.25090912,73.166664,47.458332,64.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.988594,21.659918,12.4811535,6.7,11.49,7.89,71.5,13.25,66.416664,0.0,0.0,0.0,0.0,1.0,0.0,2.8983046604906044,-11.72199993133545,8.685411109837814,0.0,0.0,0.0,12.441333333333333,2.5246666666666617,7.251749633333342,-0.24492100000000772,3.461379666666667,-5.259859906666667,61.666665333333334,0.0,0.0,0.0,15.376555166666664,8.693333333333333,50.388888,0.0,0.3333333333333333,-0.046094720335680815,0.0,0.0,0,val
54,2026-01-22 04:00:00+00:00,6,"[58, 11, 38, 55]",38.96539679627681,-76.95131717734608,13.1414995,2.8915,7.049834,-7.0638137,-0.5367862,-9.1756,36.833332,0.0,0.0,0.0,18.448023,10.52,61.708332,0,0,0.6,0,0.2914999961853027,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.669499,5.4915004,18.5695,5.6194997,-9.4585,11.5695,9.671582,-2.3085005,13.936168,4.972086,-12.574607,7.1371765,8.682729,-9.398512,10.574187,-0.8063098,-15.020316,-0.64387864,73.666664,49.166668,64.791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720751,22.206486,13.004921,6.46,11.38,7.59,73.541664,13.75,70.291664,0.0,0.0,0.0,0.0,1.0,0.0,2.9145162090838506,-12.058499908447263,8.941544095533896,0.0,0.0,0.0,12.243499800000002,2.5768332333333284,7.099749833333345,-0.15511483333334178,3.2861346666666678,-5.490168146666669,62.541665333333334,0.0,0.0,0.0,15.644052666666665,8.476666666666665,52.527775999999996,0.0,0.3333333333333333,-0.0674798679431771,0.0,0.0,0,val
55,2026-01-22 04:00:00+00:00,4,"[57, 77, 54, 78]",38.96452857795591,-76.93879849071462,13.2195,2.9695,7.127834,-6.9943414,-0.46531355,-9.108068,36.833332,0.0,0.0,0.0,18.448023,10.52,61.708332,0,0,0.6,0,0.3695000648498535,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.0475,5.5695,18.4975,5.5975,-9.3805,11.3975,9.6433325,-2.2305005,13.918335,4.898254,-12.503013,7.531714,8.702295,-9.325221,10.886437,0.31685647,-14.947058,0.11225027,73.0,49.166668,66.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10.105681,22.206486,13.513193,7.28,11.38,7.11,62.625,13.75,70.0,0.0,0.0,0.0,0.0,1.0,1.0,3.343791049360933,-11.980499839782714,9.171960320474886,0.0,0.0,0.0,12.038166666666669,2.5381666666666622,7.110389000000011,-0.024348333333342076,3.4211703333333348,-4.839317086666671,62.88888933333334,0.03333333333334281,0.03333333333333333,0.0,15.275119999999996,8.589999999999998,48.791666666666664,0.0,0.6666666666666666,0.1784171766843635,0.0,0.0,0,val
57,2026-01-22 04:00:00+00:00,4,"[49, 75, 60, 55]",38.95987684837527,-76.91996111322014,13.278,3.028,7.186334,-6.9422383,-0.41170883,-9.057419,36.833332,0.0,0.0,0.0,18.448023,10.52,61.708332,0,0,0.6,0,0.4280001163482666,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,11.988999,5.6280003,18.439,5.539,-9.322,11.339,9.584834,-2.1719997,13.859834,4.8419266,-12.449318,7.4760756,8.645319,-9.270256,10.830483,0.26128492,-14.892115,0.05907495,73.0,49.166668,66.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,10.105681,22.206486,13.513193,7.28,11.38,7.11,62.625,13.75,70.0,0.0,0.0,0.0,0.0,1.0,1.0,3.2692992231712363,-11.921999549865722,9.011617117506502,0.0,0.0,0.0,12.018666433333337,2.518666666666663,7.090889433333344,-0.04377193333333995,3.4018486666666683,-4.8572517100000026,62.88888933333334,0.03333333333334399,0.03333333333333333,0.0,15.275120000000001,8.59,48.791666666666664,0.0,0.6666666666666666,0.11963893027066537,0.0,0.0,0,val
58,2026-01-22 04:00:00+00:00,4,"[59, 54, 47]",38.95583938555185,-76.96254387422192,13.5215,3.5715,7.5444164,-7.6481857,-1.0443009,-10.157517,33.833332,0.0,0.0,0.0,18.899143,10.41,64.291664,0,0,0.6,0,0.9715000629425048,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.9565,5.6714997,18.5065,5.6064997,-9.278501,11.7065,9.644,-2.0389173,14.104417,5.0540314,-12.7682905,7.077576,8.816746,-9.420152,11.023978,-0.88319486,-14.908705,-1.3988011,74.166664,47.416668,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.726665,21.9718,12.7279215,6.7,11.34,7.17,65.125,14.416667,68.75,0.0,0.0,0.0,0.0,1.0,0.0,3.306989340114191,-11.8785005569458,9.503583957453897,0.0,0.0,0.0,12.37816656666667,2.67816623333333,7.23649990000001,-0.2122277000000062,3.473524000000001,-5.730233653333335,61.86111066666666,0.0,0.0,0.0,14.808795500000002,8.403333333333332,49.43055566666666,0.0,0.3333333333333333,0.3106909135407559,0.0,0.0,0,val
59,2026-01-22 04:00:00+00:00,4,"[58, 11, 85]",38.955075636841904,-76.96571526236583,13.5345,3.5845,7.557417,-7.6367097,-1.0325108,-10.146078,33.833332,0.0,0.0,0.0,18.899143,10.41,64.291664,0,0,0.6,0,0.9845000743865968,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,13.1,5.6844997,18.8,5.85,-9.2655,11.55,9.889583,-2.0259168,14.064584,5.2596483,-12.756405,7.1944795,9.016309,-9.408171,10.587838,-0.6097976,-14.896702,-0.33836988,74.041664,47.416668,64.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97262,21.9718,12.096214,6.14,11.34,6.98,73.583336,14.416667,72.75,0.0,0.0,0.0,0.0,1.0,0.0,3.475011763512815,-11.86550006866455,9.379877247518335,0.0,0.0,0.0,12.528166566666671,2.7114999999999974,7.309416733333344,-0.100759066666674,3.3986586666666674,-5.281623160000002,61.972222666666674,0.0,0.0,0.0,15.013544666666673,8.153333333333334,53.58333433333333,0.0,0.3333333333333333,0.32979631412219285,0.0,0.0,0,val
60,2026-01-22 04:00:00+00:00,6,"[41, 42, 77, 46, 57]",38.93843635344442,-76.93799922351538,13.128,3.528,7.3425827,-7.183981,-1.4966885,-10.015011,35.75,0.0,0.0,0.0,17.309973,10.8,56.875,0,0,0.6,0,0.9280001163482666,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.987,5.778,18.536999,5.687,-9.422,11.637,9.737,-2.094917,14.011998,5.0891366,-12.669269,7.0847316,8.61833,-8.812831,10.566154,-1.0175041,-14.335477,-0.95818156,74.041664,48.291668,64.291664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.304229,21.862406,12.783802,6.63,11.49,7.32,73.333336,13.333333,73.208336,0.0,0.0,0.0,0.0,1.0,0.0,3.27846411151699,-12.021999931335449,9.432421644774758,0.0,0.0,0.0,12.43399966666667,2.6339999999999955,7.218027000000011,-0.16513360000000551,3.457217666666668,-5.437054220000003,62.208332000000006,0.0,0.0,0.0,15.316812333333338,8.479999999999999,53.29166833333333,0.0,0.3333333333333333,0.22962860831875975,0.0,0.0,0,val
62,2026-01-22 04:00:00+00:00,3,"[108, 84, 76]",38.96185947087369,-76.99490658569074,13.187,3.687,7.391166,-7.76393,-1.4383869,-10.099882,33.875,0.0,0.0,0.0,18.448023,10.57,65.083336,0,0,0.3,0,1.387000036239624,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.937,5.287,18.487,5.587,-9.212999,11.687,9.624499,-2.0775828,14.084918,5.0352316,-13.362676,7.0591235,8.797669,-9.650854,11.005199,-0.90136075,-16.542685,-1.4162853,74.166664,44.916668,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.726665,21.9718,12.7279215,6.7,11.39,7.17,65.125,15.458333,68.75,0.0,0.0,0.0,0.0,1.0,0.0,3.650712806170517,-11.512999343872073,9.78169383388344,0.0,0.0,0.0,12.237000000000004,2.687000333333327,7.210611400000012,-0.42277363333333867,3.384004666666668,-6.286777016666668,61.027777333333326,0.0,0.0,0.0,14.808795500000008,8.419999999999998,49.77777766666666,0.0,0.3333333333333333,0.6398024320606207,0.0,0.0,0,val
67,2026-01-22 04:00:00+00:00,4,"[96, 41, 94, 15]",38.91870335200932,-76.9472034486538,13.0175,3.4175,7.232084,-7.282074,-1.5971972,-10.106449,35.75,0.0,0.0,0.0,17.309973,10.8,56.875,0,0,0.6,0,0.8175000190734864,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.6565,5.6675,18.5565,5.6064997,-9.5325,11.5565,9.658583,-2.2054164,13.923167,4.9595637,-12.770444,7.1248527,8.6700115,-8.916847,10.561454,-0.8184453,-14.429784,-0.6556331,73.666664,48.291668,64.791664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.720751,21.862406,13.004921,6.46,11.49,7.59,73.541664,13.333333,70.291664,0.0,0.0,0.0,0.0,1.0,0.0,2.8407348935660512,-12.132500267028808,9.086351923426108,0.0,0.0,0.0,12.293500000000003,2.5434998999999943,7.1254445333333445,-0.22867586666667053,3.4382061666666677,-5.301287466666667,62.24999866666667,0.0,0.0,0.0,15.52935933333334,8.51333333333333,52.38888699999999,0.0,0.3333333333333333,-0.06847115001222355,0.0,0.0,0,val
68,2026-01-22 04:00:00+00:00,4,"[48, 78, 111]",38.999475429852886,-76.92848743180629,12.437,1.987,6.3161664,-6.6975245,-0.38180175,-8.522186,39.875,0.0,0.0,0.0,20.380579,10.45,63.875,0,0,0.6,0,-0.6130000114440918,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.585,5.187,18.335,5.535,-9.662999,11.535001,9.474584,-2.5629997,13.953751,4.929107,-13.022517,6.9782925,8.762898,-9.311198,11.176058,-0.15597229,-16.421652,-2.1334379,74.166664,47.75,64.333336,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,9.605998,22.314194,12.397806,6.62,11.27,6.9,62.583332,15.125,65.958336,0.0,0.0,0.0,0.0,1.0,1.0,2.86953138126705,-12.262999153137208,8.944580640206786,0.0,0.0,0.0,12.035666666666671,2.469000666666662,6.955111766666678,-0.37170583333333757,3.5425860000000022,-6.237020730000001,62.083333333333336,0.03333333333334281,0.03333333333333333,0.0,14.772666000000006,8.26333333333333,47.88888933333332,0.0,0.6666666666666666,-0.14962904388779918,0.0,0.0,0,val
69,2026-01-22 04:00:00+00:00,1,[75],38.989929500371055,-76.90583900043443,12.6655,2.9155,6.9905,-7.122372,-1.383995,-9.10772,36.666668,0.0,0.0,0.0,20.037485,10.35,60.666668,0,0,0.0,0,0.9154999256134032,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,13.0,5.2655,18.55,5.7,-9.8845005,11.65,9.75,-2.4303331,14.024999,5.1016645,-13.083816,7.0970426,8.631029,-8.866267,10.57861,-1.0054196,-16.349474,-0.9464589,74.041664,47.541668,64.291664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.304229,21.758419,12.783802,6.63,11.38,7.32,73.333336,14.541667,73.208336,0.0,0.0,0.0,0.0,1.0,0.0,3.4195516076840127,-11.88450050354004,9.293478899601952,0.0,0.0,0.0,12.271833333333339,2.48849983333333,7.1148886333333445,-0.2950363000000055,3.447790666666668,-6.1004508333333325,61.958332000000006,0.0,0.0,0.0,15.282150000000007,8.443333333333328,53.694446333333325,0.0,0.3333333333333333,0.276176667915301,0.0,0.0,0,val
73,2026-01-22 04:00:00+00:00,1,[53],38.917382,-76.91533800000002,13.0234995,4.3234997,7.6526666,-6.74436,-1.4678944,-9.449933,36.0,0.0,0.0,0.0,19.33639,10.83,54.333332,0,0,0.0,0,2.3234996795654297,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.076,5.7235,18.276,5.576,-9.3765,11.376,9.496833,-1.8264996,13.838502,5.012157,-12.626579,7.327795,8.802947,-8.739693,10.898303,0.3431226,-14.296647,-0.74267024,74.375,47.458332,66.083336,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,9.605998,21.659918,13.004922,6.92,11.49,7.11,62.791668,13.25,68.791664,0.0,0.0,0.0,0.0,1.0,1.0,3.057060610674027,-11.376500129699709,8.697032297459174,0.0,0.0,0.0,12.02516666666667,2.5251666666666632,7.169611800000013,-0.09554233333334079,3.6538523333333335,-4.898731546666666,62.63888933333334,0.03333333333334281,0.03333333333333333,0.0,14.756946000000008,8.506666666666659,48.277777333333326,0.0,0.6666666666666666,0.12586425947782467,0.0,0.0,0,val
75,2026-01-22 04:00:00+00:00,4,"[88, 57, 69, 78]",38.97204263192677,-76.91434746867439,12.945,3.195,7.27,-6.8734593,-1.1291219,-8.858554,36.666668,0.0,0.0,0.0,20.037485,10.35,60.666668,0,0,0.6,0,0.5949999332427979,0,0,0.0,"College Park, Maryland, US",0.0,0.0,0.0,12.4435,5.545,18.6435,5.8435,-9.6050005,11.2435,9.689332,-2.1508334,13.847668,4.9952016,-12.828153,7.229811,8.657295,-8.606405,10.450775,-0.5835589,-16.092485,0.40391153,73.541664,47.541668,65.458336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.229406,21.758419,13.849476,6.8,11.38,7.68,70.583336,14.541667,69.708336,0.0,0.0,0.0,0.0,1.0,0.0,3.417357601009525,-12.205000495910644,8.55359304724787,0.0,0.0,0.0,12.21066666666667,2.4939998333333295,7.128722200000013,-0.201046800000008,3.500555,-5.424044123333334,62.180556,0.0,0.0,0.0,15.945767000000004,8.619999999999992,51.61111299999999,0.0,0.3333333333333333,-0.07801661588442214,0.0,0.0,0,val
