node_id,date,street_count,edge_list,latitude,longitude,temperature_max,temperature_min,precipitation_sum,snowfall_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum
15,2026-01-29 05:00:00+00:00,3,"[16, 2, 14]",33.60683840176815,-101.84524852012838,13.426,-0.424,0.0,0.0,0.0,35.428463,16.47
26,2026-01-21 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,12.9805,-0.46949998,0.0,0.0,0.0,30.21642,15.56
26,2026-01-22 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,13.9305,-2.6695,0.0,0.0,0.0,20.799152,14.91
26,2026-01-23 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,3.4805,-10.8695,3.9,1.4700001,1.8000001,32.048088,1.54
26,2026-01-24 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,-11.2695,-13.7695,6.6000004,3.5700002,1.5000001,26.405453,4.35
26,2026-01-25 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,-8.0195,-14.8195,2.0,1.1900002,0.29999995,26.649727,9.2
26,2026-01-26 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,-2.1195,-19.4195,0.0,0.0,0.0,19.523155,12.98
26,2026-01-27 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,6.9305,-10.5695,0.0,0.0,0.0,17.731598,12.75
26,2026-01-28 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,11.6805,-9.4695,0.0,0.0,0.0,24.993437,16.46
26,2026-01-29 05:00:00+00:00,11,"[2, 70, 39, 42, 48, 20, 93]",33.615110101396,-101.81475983140514,13.4305,0.38050002,0.0,0.0,0.0,36.145508,16.47
3,2026-01-21 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,13.4805,0.1805,0.0,0.0,0.0,28.266306,15.53
3,2026-01-22 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,14.080501,-1.6695,0.0,0.0,0.0,16.78156,14.71
3,2026-01-23 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,4.3805003,-10.4695,3.1999998,1.19,1.5000001,24.569836,1.23
3,2026-01-24 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,-10.8695,-13.419499,8.9,4.6200004,2.3,20.892412,3.46
3,2026-01-25 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,-7.2194996,-16.1695,2.5,1.4000001,0.49999994,20.519999,8.84
3,2026-01-26 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,-2.3695,-20.5195,0.0,0.0,0.0,16.454008,13.39
3,2026-01-27 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,6.0305004,-9.3195,0.0,0.0,0.0,19.416653,12.62
3,2026-01-28 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,10.4305,-9.7695,0.0,0.0,0.0,20.929594,16.4
3,2026-01-29 05:00:00+00:00,16,"[38, 82, 51, 83, 53, 84, 22, 54, 61]",33.54712990028518,-101.92787722969331,13.3805,1.7804999,0.0,0.0,0.0,27.402597,16.47
38,2026-01-21 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,13.5565,0.3565,0.0,0.0,0.0,27.869207,15.58
38,2026-01-22 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,14.2565,-1.5935,0.0,0.0,0.0,17.447933,14.72
38,2026-01-23 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,4.6565,-10.3435,3.4999998,1.4700001,1.3999999,23.557316,1.26
38,2026-01-24 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,-10.7935,-13.3435,9.599999,4.83,2.6999998,20.188908,3.3
38,2026-01-25 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,-6.7435,-15.893499,2.3999999,1.33,0.5,20.523155,8.98
38,2026-01-26 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,-1.8435,-20.6935,0.0,0.0,0.0,16.75064,13.49
38,2026-01-27 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,6.1064997,-9.2435,0.0,0.0,0.0,19.602652,12.57
38,2026-01-28 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,10.6565,-9.2935,0.0,0.0,0.0,21.575987,16.46
38,2026-01-29 05:00:00+00:00,3,"[83, 3]",33.5396889,-101.9224066,13.4565,1.8065,0.0,0.0,0.0,28.054604,16.48
51,2026-01-21 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,13.563,0.41300002,0.0,0.0,0.0,28.19285,15.6
51,2026-01-22 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,14.313,-1.487,0.0,0.0,0.0,17.114204,14.71
51,2026-01-23 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,4.413,-10.287001,3.3,1.3300002,1.4,24.014996,1.25
51,2026-01-24 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,-10.837001,-13.337001,8.3,4.4100003,2.0,19.443333,3.29
51,2026-01-25 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,-7.337,-15.987,2.3,1.2600001,0.5,20.519999,8.56
51,2026-01-26 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,-1.687,-19.387,0.0,0.0,0.0,15.629972,13.32
51,2026-01-27 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,6.613,-9.037001,0.0,0.0,0.0,17.81909,12.5
51,2026-01-28 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,11.363,-7.837,0.0,0.0,0.0,21.578989,16.49
51,2026-01-29 05:00:00+00:00,4,"[3, 21]",33.52932851148154,-101.90043984945962,13.563,2.463,0.0,0.0,0.0,28.483257,16.48
53,2026-01-21 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,13.4935,0.1935,0.0,0.0,0.0,28.266306,15.53
53,2026-01-22 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,14.0935,-1.6565,0.0,0.0,0.0,16.78156,14.71
53,2026-01-23 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,4.3935003,-10.4565,3.1999998,1.19,1.5000001,24.569836,1.23
53,2026-01-24 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,-10.856501,-13.4065,8.9,4.6200004,2.3,20.892412,3.46
53,2026-01-25 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,-7.2064996,-16.1565,2.5,1.4000001,0.49999994,20.519999,8.84
53,2026-01-26 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,-2.3565,-20.5065,0.0,0.0,0.0,16.454008,13.39
53,2026-01-27 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,6.0435004,-9.3065,0.0,0.0,0.0,19.416653,12.62
53,2026-01-28 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,10.4435,-9.7565,0.0,0.0,0.0,20.929594,16.4
53,2026-01-29 05:00:00+00:00,4,"[34, 3]",33.56306019954219,-101.94185857216398,13.393499,1.7935,0.0,0.0,0.0,27.402597,16.47
61,2026-01-21 05:00:00+00:00,4,"[40, 34, 3, 22]",33.5778313,-101.9224315,13.4435,0.0435,0.0,0.0,0.0,27.343414,15.56
61,2026-01-22 05:00:00+00:00,4,"[40, 34, 3, 22]",33.5778313,-101.9224315,14.0435,-1.6565,0.0,0.0,0.0,17.58481,14.84
61,2026-01-23 05:00:00+00:00,4,"[40, 34, 3, 22]",33.5778313,-101.9224315,4.0435004,-10.5065,2.5,0.91,1.2,27.661497,1.19
