node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
55,2025-01-04 05:00:00+00:00,47.64633321,-117.4125908,2.9465,-0.10350001,1.0944166,4.1,1.4700001,97,88,1.774274,-0.804071
55,2025-01-05 05:00:00+00:00,47.64633321,-117.4125908,3.3465,1.4465001,2.29025,5,0,99,93,2.6217165,1.0222063
55,2025-01-06 05:00:00+00:00,47.64633321,-117.4125908,2.4965,0.44649997,1.4819165,0,0,100,79,1.6772872,-2.7728126
55,2025-01-07 05:00:00+00:00,47.64633321,-117.4125908,1.9465001,0.14649999,0.73608327,0,0,94,79,-0.108968124,-3.0649369
55,2025-01-08 05:00:00+00:00,47.64633321,-117.4125908,0.7465,-1.2535,0.03816663,1.4000001,0.7,96,85,-0.31105646,-3.139274
101,2025-01-01 05:00:00+00:00,47.661924,-117.3816306,1.028,-1.3720001,-0.1636667,1.2,0.63,100,82,0.3061942,-4.0477734
101,2025-01-02 05:00:00+00:00,47.661924,-117.3816306,2.278,-0.472,0.7884166,1,0.07,98,91,1.0126938,-1.4647509
101,2025-01-03 05:00:00+00:00,47.661924,-117.3816306,2.628,0.028,1.2634166,7.200001,0.14,98,92,1.8053545,-0.8224417
101,2025-01-04 05:00:00+00:00,47.661924,-117.3816306,3.4780002,0.428,1.5613333,4.7,1.4700001,98,87,2.0483146,-0.47293612
101,2025-01-05 05:00:00+00:00,47.661924,-117.3816306,3.778,1.8779999,2.7800837,4.8,0,98,93,3.0506797,1.4610063
101,2025-01-06 05:00:00+00:00,47.661924,-117.3816306,2.928,0.778,2.0009167,0,0,100,79,2.2056732,-2.4500265
101,2025-01-07 05:00:00+00:00,47.661924,-117.3816306,2.2280002,0.47800002,1.15925,0,0,94,80,0.26985693,-2.5724573
101,2025-01-08 05:00:00+00:00,47.661924,-117.3816306,1.078,-0.022,0.48424998,1.6999999,0.84000003,96,85,-0.12733851,-1.1622307
42,2025-01-01 05:00:00+00:00,47.65413583,-117.3550007,1.1325,-0.4175,0.17833333,1,0.49,99,90,0.14366789,-1.609752
42,2025-01-02 05:00:00+00:00,47.65413583,-117.3550007,2.4325001,-0.4175,0.8595834,0.90000004,0.07,98,89,1.0190547,-1.5579578
42,2025-01-03 05:00:00+00:00,47.65413583,-117.3550007,2.9325001,0.0325,1.4387501,7.1,0,97,92,2.008901,-1.1121823
42,2025-01-04 05:00:00+00:00,47.65413583,-117.3550007,3.6325,0.3825,1.58875,4.2,1.19,98,86,1.9538423,-0.3214695
42,2025-01-05 05:00:00+00:00,47.65413583,-117.3550007,3.7825,1.9325,2.8283336,4.7999997,0,97,94,3.1535237,1.5065192
42,2025-01-06 05:00:00+00:00,47.65413583,-117.3550007,3.0325,0.73249996,2.1054165,0,0,100,80,2.3095603,-2.3242967
42,2025-01-07 05:00:00+00:00,47.65413583,-117.3550007,1.9825001,0.4325,1.1033334,0,0,94,80,0.12537777,-2.6168249
42,2025-01-08 05:00:00+00:00,47.65413583,-117.3550007,0.88250005,-0.0675,0.40958336,2,1.05,96,87,-0.31970376,-1.1617124
36,2025-01-01 05:00:00+00:00,47.67143171,-117.4163344,1.0455,-0.50450003,0.14549999,1.2,0.63,99,91,0.18043873,-1.149846
