node_id,date,latitude,longitude,temperature_max,temperature_min,temperature_mean,precipitation_sum,snowfall_sum,relative_humidity_max,relative_humidity_min,dewpoint_max,dewpoint_min
190948276,2025-01-07 05:00:00+00:00,39.0960747,-94.5842991,-5.3104997,-18.1105,-12.152167,0.0,0.0,91.0,46.0,-11.501905,-26.08669
190948276,2025-01-08 05:00:00+00:00,39.0960747,-94.5842991,-6.5105,-14.410501,-10.327167,0.0,0.0,87.0,54.0,-10.041309,-20.478535
190953517,2025-01-01 05:00:00+00:00,39.0891186,-94.583741,5.056,-1.8939999,0.69350004,0.0,0.0,77.0,54.0,-2.4306858,-7.412958
190953517,2025-01-02 05:00:00+00:00,39.0891186,-94.583741,7.256,-0.694,3.1101665,0.0,0.0,85.0,53.0,0.0016200119,-6.77256
190953517,2025-01-03 05:00:00+00:00,39.0891186,-94.583741,1.256,-5.494,-1.8960835,0.0,0.0,91.0,65.0,-3.4514723,-7.3652987
190953517,2025-01-04 05:00:00+00:00,39.0891186,-94.583741,-1.844,-4.244,-3.435667,3.3,1.2600001,93.0,64.0,-5.0077863,-9.363601
190953517,2025-01-05 05:00:00+00:00,39.0891186,-94.583741,-4.394,-9.694,-7.044,27.4,13.44,94.0,83.0,-5.3549714,-11.741716
190953517,2025-01-06 05:00:00+00:00,39.0891186,-94.583741,-7.9939995,-13.394,-10.466916,0.4,0.28,81.0,56.0,-11.252709,-19.376738
190953517,2025-01-07 05:00:00+00:00,39.0891186,-94.583741,-5.0439997,-17.344,-11.575252,0.0,0.0,91.0,44.0,-11.000619,-25.469053
190953517,2025-01-08 05:00:00+00:00,39.0891186,-94.583741,-6.244,-13.044,-9.646083,0.0,0.0,88.0,63.0,-9.950828,-17.802307
190953518,2025-01-01 05:00:00+00:00,39.089077,-94.5826402,5.056,-1.8939999,0.69350004,0.0,0.0,77.0,54.0,-2.4306858,-7.412958
190953518,2025-01-02 05:00:00+00:00,39.089077,-94.5826402,7.256,-0.694,3.1101665,0.0,0.0,85.0,53.0,0.0016200119,-6.77256
